CODIGO,DISTRITO,DEPARTAMENTO,MUNICIPIO,ESTABLECIMIENTO,DIRECCION,TELEFONO,SUPERVISOR,DIRECTOR,SECTOR,AREA,STATUS,MODALIDAD,JORNADA,PLAN,DEPARTAMENTAL
11-01-0474-46,11-017,RETALHULEU,RETALHULEU,colegio evangelico mixto sinai ii,calle ingreso al pedregal zona 1,77715189,Miguel Angel Armas Rocha,Olga Mavil Cayax Perez,PRIVADO,URBANA,ABIERTA,MONOLINGUE,SIN JORNADA,SEMIPRESENCIAL (FIN DE SEMANA),RETALHULEU
11-01-0476-46,11-017,RETALHULEU,RETALHULEU,colegio particular mixto paulo coelho,9av 6ta calle 9-88 zona 1,47022982,Miguel Angel Armas Rocha,Linda Jasmin Lopez Aguilar,PRIVADO,URBANA,ABIERTA,MONOLINGUE,SIN JORNADA,SEMIPRESENCIAL (FIN DE SEMANA),RETALHULEU
11-01-0478-46,11-017,RETALHULEU,RETALHULEU,colegio mixto retalhuleu,6a avenida 3-40 zona 1,77364113,Miguel Angel Armas Rocha,Salvador Lima Garcia,PRIVADO,URBANA,ABIERTA,MONOLINGUE,SIN JORNADA,SEMIPRESENCIAL (FIN DE SEMANA),RETALHULEU
11-01-0480-46,11-017,RETALHULEU,RETALHULEU,colegio mixto superacion,3a avenida del rastro y 4a calle zona 4,30094458,Miguel Angel Armas Rocha,Pedro Manuel Lucas Chante,PRIVADO,URBANA,ABIERTA,MONOLINGUE,SIN JORNADA,SEMIPRESENCIAL (FIN DE SEMANA),RETALHULEU
11-01-0482-46,11-017,RETALHULEU,RETALHULEU,colegio evangelico mixto sinai ii,2a calle 5-16 zona 4,77715340,Miguel Angel Armas Rocha,Jorge Rocael Lazaro Gonzalez,PRIVADO,URBANA,ABIERTA,MONOLINGUE,SIN JORNADA,SEMIPRESENCIAL (FIN DE SEMANA),RETALHULEU
11-01-0484-46,11-017,RETALHULEU,RETALHULEU,instituto basico y bachillerato por madurez desarrollo integrador,3a calle 6-79 zona 4,57171401,Miguel Angel Armas Rocha,Lic Oscar Roberto Angel Ovando,PRIVADO,URBANA,ABIERTA,MONOLINGUE,SIN JORNADA,SEMIPRESENCIAL (FIN DE SEMANA),RETALHULEU
11-01-0486-46,11-017,RETALHULEU,RETALHULEU,colegio mixto tecnologico san agustin,2a calle 4-05 zona 4,77713125,Miguel Angel Armas Rocha,Sindy Lineth Yoc Gamboa,PRIVADO,URBANA,ABIERTA,MONOLINGUE,SIN JORNADA,SEMIPRESENCIAL (FIN DE SEMANA),RETALHULEU
11-01-0488-46,11-017,RETALHULEU,RETALHULEU,colegio mixto isidro taracena,4a avenida 3-58 zona 1,58862710,Miguel Angel Armas Rocha,Juan Enrique Gomez Porron,PRIVADO,URBANA,ABIERTA,MONOLINGUE,SIN JORNADA,SEMIPRESENCIAL (FIN DE SEMANA),RETALHULEU
11-01-0490-46,11-017,RETALHULEU,RETALHULEU,colegio cristiano belen,aldea la guitarra,50172946,Miguel Angel Armas Rocha,Keily Dalila Lopez Siguenza,PRIVADO,URBANA,ABIERTA,MONOLINGUE,SIN JORNADA,SEMIPRESENCIAL (FIN DE SEMANA),RETALHULEU
11-01-0492-46,11-017,RETALHULEU,RETALHULEU,colegio privado mixto nueva generacion,1a calle 5-03 zona 1 calzada navidad,77718842,Miguel Angel Armas Rocha,Sheily Paulina Guox Lopez,PRIVADO,URBANA,ABIERTA,MONOLINGUE,SIN JORNADA,SEMIPRESENCIAL (FIN DE SEMANA),RETALHULEU
11-01-0494-46,11-017,RETALHULEU,RETALHULEU,centro educativo retalteco de formacion integral,8a av 8-01 zona 1,77712696,Miguel Angel Armas Rocha,Jorge Luis Diaz De Leon,PRIVADO,URBANA,ABIERTA,MONOLINGUE,SIN JORNADA,SEMIPRESENCIAL (FIN DE SEMANA),RETALHULEU
11-01-0496-46,11-017,RETALHULEU,RETALHULEU,colegio educativo privado mixto de formacion y capacitacion miguel angel asturias,lotificacion el infiernito caballo blanco,38979628,Miguel Angel Armas Rocha,Eduardo Gomez Gonzalez,PRIVADO,URBANA,ABIERTA,MONOLINGUE,SIN JORNADA,SEMIPRESENCIAL (FIN DE SEMANA),RETALHULEU
11-01-0498-46,11-017,RETALHULEU,RETALHULEU,colegio mixto liceo retalteco,3a ave 6-49 zona1,77710580,Miguel Angel Armas Rocha,Jorge Victorio Vasquez Garcia,PRIVADO,URBANA,ABIERTA,MONOLINGUE,SIN JORNADA,SEMIPRESENCIAL (FIN DE SEMANA),RETALHULEU
11-01-0501-46,11-017,RETALHULEU,RETALHULEU,colegio mixto cristiano nuevos horizontes,5a calle a 4-31 zona 1,45257791,Miguel Angel Armas Rocha,Yaneidi Stefani Pu Mazariegos,PRIVADO,URBANA,ABIERTA,MONOLINGUE,SIN JORNADA,SEMIPRESENCIAL (FIN DE SEMANA),RETALHULEU
11-01-0503-46,11-017,RETALHULEU,RETALHULEU,colegio centro educativo nueva candelaria,aldea nueva candelaria,32567015,Miguel Angel Armas Rocha,Marli Neraida Marroquin Dean,PRIVADO,RURAL,ABIERTA,MONOLINGUE,SIN JORNADA,SEMIPRESENCIAL (FIN DE SEMANA),RETALHULEU
11-01-0505-46,11-017,RETALHULEU,RETALHULEU,instituto privado mixto poeta orellana matta,9av 15 calle lotificacion peru zona 4,34791862,Miguel Angel Armas Rocha,Silvia Rodriguez Cayax,PRIVADO,URBANA,ABIERTA,MONOLINGUE,SIN JORNADA,SEMIPRESENCIAL (FIN DE SEMANA),RETALHULEU
11-01-0507-46,11-017,RETALHULEU,RETALHULEU,colegio evangelico mixto palabra viva,2da avenida 6-90 zona 5 avenida fundabiem,57101865,Miguel Angel Armas Rocha,Olimpia Del Pilar Cardoza Reyes,PRIVADO,URBANA,ABIERTA,MONOLINGUE,SIN JORNADA,SEMIPRESENCIAL (FIN DE SEMANA),RETALHULEU
11-01-0509-46,11-017,RETALHULEU,RETALHULEU,colegio mixto cristiano getsemani,2da calle 3-72 calle concepcion,58281525,Miguel Angel Armas Rocha,Keily Mabel Rivera Campos,PRIVADO,URBANA,ABIERTA,MONOLINGUE,SIN JORNADA,SEMIPRESENCIAL (FIN DE SEMANA),RETALHULEU
11-01-0511-46,11-017,RETALHULEU,RETALHULEU,instituto iberoamericano de estudios avanzados de retalhuleu,calzada las palmas 13-70 zona 6,59591351,Miguel Angel Armas Rocha,Miguel Angel Pisquiy Quixtan,PRIVADO,URBANA,ABIERTA,MONOLINGUE,SIN JORNADA,SEMIPRESENCIAL (FIN DE SEMANA),RETALHULEU
11-01-0513-46,11-017,RETALHULEU,RETALHULEU,colegio jose batres montufar,3a avenida 6-92 zona 2 lotificacion el rio,56220514,Miguel Angel Armas Rocha,Edelmira Santos Sanchez Moran,PRIVADO,URBANA,ABIERTA,MONOLINGUE,SIN JORNADA,SEMIPRESENCIAL (FIN DE SEMANA),RETALHULEU
11-01-0515-46,11-017,RETALHULEU,RETALHULEU,colegio privado urbano mixto bilingue paraiso,3a avenida 7-69 zona 2,77718861,Miguel Angel Armas Rocha,Jorge Roberto Arreaga Paz,PRIVADO,URBANA,ABIERTA,MONOLINGUE,SIN JORNADA,SEMIPRESENCIAL (FIN DE SEMANA),RETALHULEU
11-01-0519-46,11-017,RETALHULEU,RETALHULEU,colegio mixto ideas,9av a 2-05 zona 4 residenciales ana lucia,57721156,Miguel Angel Armas Rocha,Abraham Isaias Velasquez Lopez,PRIVADO,URBANA,ABIERTA,MONOLINGUE,SIN JORNADA,SEMIPRESENCIAL (FIN DE SEMANA),RETALHULEU
11-01-0521-46,11-017,RETALHULEU,RETALHULEU,colegio tecnologico jan komensky,5a calle 6-80 zona 1,32159539,Miguel Angel Armas Rocha,Axel Otoniel Xicara Contreras,PRIVADO,URBANA,ABIERTA,MONOLINGUE,SIN JORNADA,SEMIPRESENCIAL (FIN DE SEMANA),RETALHULEU
11-01-0522-46,11-017,RETALHULEU,RETALHULEU,colegio nacional de educacion virtual tesla,entrada monte bello 1 5ta calle zona 6,41039475,Miguel Angel Armas Rocha,Miguel Angel Cordero Monzon,PRIVADO,URBANA,ABIERTA,MONOLINGUE,DOBLE,VIRTUAL A DISTANCIA,RETALHULEU
11-01-0523-46,11-017,RETALHULEU,RETALHULEU,colegio tecnologico centroamericano coltec,7a calle 4-19 zona 1,50199888,Miguel Angel Armas Rocha,Norma Karina Yee Oliva,PRIVADO,URBANA,ABIERTA,MONOLINGUE,MATUTINA,VIRTUAL A DISTANCIA,RETALHULEU
11-01-0525-46,11-017,RETALHULEU,RETALHULEU,colegio mixto en computacion la merced,4ta av 4-58 zona 1,77718857,Miguel Angel Armas Rocha,Marjory Vanessa Cabrera Elias,PRIVADO,URBANA,ABIERTA,MONOLINGUE,SIN JORNADA,SEMIPRESENCIAL (FIN DE SEMANA),RETALHULEU
11-01-0527-46,11-014,RETALHULEU,RETALHULEU,instituto nacional mixto nocturno de educacion media,3a calle 6-79 zona 4,53494788,Julio Cesar Herrera Roldan,Juan De Dios Rodas Hernandez,OFICIAL,URBANA,ABIERTA,MONOLINGUE,NOCTURNA,DIARIO(REGULAR),RETALHULEU
11-01-0529-46,11-017,RETALHULEU,RETALHULEU,colegio mixto mario monteforte toledo,4a calle 2-12 zona 2 lotificacion el prado,77713190,Miguel Angel Armas Rocha,Glenda Jeanette Chavez Gomez,PRIVADO,URBANA,ABIERTA,MONOLINGUE,SIN JORNADA,SEMIPRESENCIAL (FIN DE SEMANA),RETALHULEU
11-01-0531-46,11-017,RETALHULEU,RETALHULEU,colegio tecnologico blaise pascal,2 calle 5-82 zona 1,57169966,Miguel Angel Armas Rocha,Yeniffer Analy Makepeace Ruiz,PRIVADO,URBANA,ABIERTA,MONOLINGUE,SIN JORNADA,SEMIPRESENCIAL (FIN DE SEMANA),RETALHULEU
11-01-0534-46,11-017,RETALHULEU,RETALHULEU,colegio tecnologico centroamericano coltec,7a calle 4-19 zona 1,59199888,Miguel Angel Armas Rocha,Norma Karina Yee Oliva,PRIVADO,URBANA,ABIERTA,MONOLINGUE,MATUTINA,VIRTUAL A DISTANCIA,RETALHULEU
11-01-0538-46,11-004,RETALHULEU,RETALHULEU,colegio bilingue americano,4ta avenida b 2-82 zona 1,77663171,Miguel Angel Armas Rocha,Maria Esther Mendez Arriola,PRIVADO,URBANA,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),RETALHULEU
11-01-0540-46,11-004,RETALHULEU,RETALHULEU,colegio privado america digital,lote no 64 centro urbano caballo blanco,53285086,Miguel Angel Armas Rocha,Londy Mariela Marroquin Garcia,PRIVADO,URBANA,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),RETALHULEU
11-01-0542-46,11-017,RETALHULEU,RETALHULEU,colegio privado america digital,lote no 64 centro urbano caballo blanco,46235631,Miguel Angel Armas Rocha,Londy Mariela Marroquin Garcia,PRIVADO,URBANA,ABIERTA,MONOLINGUE,SIN JORNADA,SEMIPRESENCIAL (FIN DE SEMANA),RETALHULEU
11-01-0809-46,11-004,RETALHULEU,RETALHULEU,el bosque,canton dolores zona 6 finca el bosque,77714225,Miguel Angel Armas Rocha,Marco Antonio Del Cid Flores,PRIVADO,URBANA,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),RETALHULEU
11-01-1108-46,11-017,RETALHULEU,RETALHULEU,instituto de educacion artistica del sur ideas,9av a 2-05 zona 4 residenciales ana lucia,77713771,Miguel Angel Armas Rocha,Abraham Isaias Velasquez Lopez,PRIVADO,URBANA,ABIERTA,MONOLINGUE,DOBLE,SABATINO,RETALHULEU
11-01-1177-46,11-004,RETALHULEU,RETALHULEU,instituto de computacion informatica,ruta 6 w 10a avenida 0-50 zona 4 residenciales ana lucia,77716271,Miguel Angel Armas Rocha,Irma Violeta Calderon Villatoro,PRIVADO,URBANA,ABIERTA,MONOLINGUE,DOBLE,DIARIO(REGULAR),RETALHULEU
11-01-1182-46,11-004,RETALHULEU,RETALHULEU,centro educativo nuestro mundo,7a calle 8-72 zona 1,77710773,Miguel Angel Armas Rocha,,PRIVADO,URBANA,ABIERTA,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),RETALHULEU
11-01-1220-46,11-004,RETALHULEU,RETALHULEU,colegio evangelico mixto sinai ii,5a calle ingreso a la colonia el pedregal i zona 6,77715189,Miguel Angel Armas Rocha,Roderico Oswaldo Martinez,PRIVADO,URBANA,ABIERTA,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),RETALHULEU
11-01-1253-46,25-000,RETALHULEU,RETALHULEU,instituto guatemaltecod de educacion radiofonica iger,retalhuleu,,Sonia Haydee Reyes Monterroso,,PRIVADO,URBANA,CERRADA TEMPORALMENTE,MONOLINGUE,MATUTINA,A DISTANCIA,RETALHULEU
11-01-1286-46,11-004,RETALHULEU,RETALHULEU,colegio privado urbano mixto monterrey,4a calle 10-39 zona 4 residenciales ana lucia,77712837,Miguel Angel Armas Rocha,Zoila Veronica Espinoza Machic,PRIVADO,URBANA,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),RETALHULEU
11-01-1287-46,11-004,RETALHULEU,RETALHULEU,colegio privado urbano mixto bilingue paraiso,3a avenida 7-69 zona 2,77718861,Miguel Angel Armas Rocha,Jorge Roberto Arreaga Paz,PRIVADO,URBANA,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),RETALHULEU
11-01-1309-46,11-014,RETALHULEU,RETALHULEU,escuela normal de educacion fisica,interior complejo deportivo takalik abaj km 1865 zona 5 salida a champerico,54431400,Julio Cesar Herrera Roldan,Mariza Amarilis Sologaistoa Mejia,OFICIAL,URBANA,ABIERTA,MONOLINGUE,DOBLE,DIARIO(REGULAR),RETALHULEU
11-01-1324-46,11-017,RETALHULEU,RETALHULEU,colegio cientifico americano galileo,11 calle 5-01 zona 2,77712312,Miguel Angel Armas Rocha,X,PRIVADO,URBANA,ABIERTA,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),RETALHULEU
11-01-1329-46,11-017,RETALHULEU,RETALHULEU,colegio cientifico albert einstein,2acalle y 3a avenida 2-90 zona 1,,Miguel Angel Armas Rocha,,PRIVADO,URBANA,ABIERTA,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),RETALHULEU
11-01-1332-46,11-017,RETALHULEU,RETALHULEU,colegio centro educativo retalteco de formacion integral,8va avenida 8-01 zona 1,59842385,Miguel Angel Armas Rocha,Jorge Luis Diaz De Leon,PRIVADO,URBANA,CERRADA TEMPORALMENTE,MONOLINGUE,DOBLE,FIN DE SEMANA,RETALHULEU
11-01-1369-46,11-017,RETALHULEU,RETALHULEU,colegio mixto cristiano nuevos horizontes,5a calle a 4-31 zona 1,45257791,Miguel Angel Armas Rocha,Yaneidi Stefani Pu Mazariegos,PRIVADO,URBANA,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),RETALHULEU
11-01-1372-46,11-004,RETALHULEU,RETALHULEU,colegio tecnologico santa maria,3a avenida 6-92 zona 2 lotificacion el rio,77252807,Miguel Angel Armas Rocha,Patricia Elizabeth De Leon Samayoa,PRIVADO,URBANA,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),RETALHULEU
11-01-1405-46,11-017,RETALHULEU,RETALHULEU,colegio mixto isidro taracena,4a avenida 3-58 zona 1,77710563,Miguel Angel Armas Rocha,Juan Enrique Gomez Porron,PRIVADO,URBANA,CERRADA TEMPORALMENTE,MONOLINGUE,DOBLE,FIN DE SEMANA,RETALHULEU
11-01-1406-46,11-017,RETALHULEU,RETALHULEU,colegio mixto isidro taracena,4a av 3-58 zona 1,77710563,Miguel Angel Armas Rocha,Juan Enrique Gomez Porron,PRIVADO,URBANA,ABIERTA,MONOLINGUE,DOBLE,FIN DE SEMANA,RETALHULEU
11-01-1407-46,11-004,RETALHULEU,RETALHULEU,colegio mixto mario monteforte toledo,4a calle 2-12 zona 2 lotificacion el prado,77713190,Miguel Angel Armas Rocha,Glenda Jeanette Chavez Gomez,PRIVADO,URBANA,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),RETALHULEU
11-01-1408-46,11-017,RETALHULEU,RETALHULEU,instituto basico y diversificado por madurez desarrollo integrador,3a calle 6-79 zona 4,79385291,Miguel Angel Armas Rocha,Lic Oscar Roberto Angel Ovando,PRIVADO,URBANA,CERRADA TEMPORALMENTE,MONOLINGUE,DOBLE,FIN DE SEMANA,RETALHULEU
11-01-1417-46,11-017,RETALHULEU,RETALHULEU,instituto nacional de deportes inadep,complejo deportivo abaj takalik km 186 zona 5,77713031,Miguel Angel Armas Rocha,,PRIVADO,URBANA,CERRADA TEMPORALMENTE,MONOLINGUE,DOBLE,DIARIO(REGULAR),RETALHULEU
11-01-1424-46,11-004,RETALHULEU,RETALHULEU,liceo evangelico guatemalteco israel,departamento de retalhuleu,41929743,Miguel Angel Armas Rocha,Belbin Romeo Calderon Villatoro,PRIVADO,URBANA,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),RETALHULEU
11-01-1425-46,11-004,RETALHULEU,RETALHULEU,colegio mixto lavagnino,5a calle a 4-31 zona 1,77715953,Miguel Angel Armas Rocha,,PRIVADO,URBANA,ABIERTA,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),RETALHULEU
11-01-1447-46,11-017,RETALHULEU,RETALHULEU,colegio costa sur,11 calle 5-52 zona 1,77716808,Miguel Angel Armas Rocha,,PRIVADO,URBANA,ABIERTA,MONOLINGUE,DOBLE,FIN DE SEMANA,RETALHULEU
11-01-1448-46,11-017,RETALHULEU,RETALHULEU,colegio costa sur,7a calle 4-55 zona 1,77716808,Miguel Angel Armas Rocha,Jacqueline Jeannette Mazariegos Orellana,PRIVADO,URBANA,ABIERTA,MONOLINGUE,DOBLE,FIN DE SEMANA,RETALHULEU
11-01-1484-46,11-017,RETALHULEU,RETALHULEU,colegio cientifico albert einstein,2a calle y 3a avenida 2-90 zona 1,77717081,Miguel Angel Armas Rocha,,PRIVADO,URBANA,ABIERTA,MONOLINGUE,DOBLE,DIARIO(REGULAR),RETALHULEU
11-01-1492-46,11-004,RETALHULEU,RETALHULEU,colegio mixto centroamericano,5ta calle 5-05 zona 6,77713657,Miguel Angel Armas Rocha,Norma Karina Yee Oliva,PRIVADO,URBANA,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),RETALHULEU
11-01-1503-46,11-017,RETALHULEU,RETALHULEU,centro educativo juan pablo ii,7a calle 4-84 zona 1,77710490,Miguel Angel Armas Rocha,Pedro Eduardo Chavez Escobar,PRIVADO,URBANA,ABIERTA,MONOLINGUE,DOBLE,FIN DE SEMANA,RETALHULEU
11-02-0011-46,11-017,RETALHULEU,SAN SEBASTIAN,centro educativo de estudios integrados san sebastian ceediss,km 184 canton puca,30106762,Miguel Angel Armas Rocha,Melvin Rafael Reyes Lopez,PRIVADO,URBANA,ABIERTA,MONOLINGUE,DOBLE,FIN DE SEMANA,RETALHULEU
11-02-0013-46,11-017,RETALHULEU,SAN SEBASTIAN,centro educativo de estudios integrados san sebastian ceediss,km 184 canton puca,77713268,Miguel Angel Armas Rocha,Melvin Rafael Reyes Lopez,PRIVADO,URBANA,ABIERTA,MONOLINGUE,DOBLE,FIN DE SEMANA,RETALHULEU
11-02-0015-46,11-014,RETALHULEU,SAN SEBASTIAN,ined instituto nacional de educacion diversificada,casco urbano,55621861,Julio Cesar Herrera Roldan,Marlon Ivoni Barillas Melendez,OFICIAL,URBANA,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),RETALHULEU
11-02-0027-46,11-018,RETALHULEU,SAN SEBASTIAN,instituto privado tecnico industrial retalteco,final calzada las palmas canton puca,77710290,Mirta Alida Castellanos Marroquin,Zoila Margarita Martinez Duque,PRIVADO,URBANA,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),RETALHULEU
11-02-0028-46,11-018,RETALHULEU,SAN SEBASTIAN,instituto privado tecnico industrial retalteco,final de calzada las palmas,77710290,Mirta Alida Castellanos Marroquin,Juan Carlos De Leon Ortiz,PRIVADO,URBANA,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),RETALHULEU
11-02-0037-46,11-018,RETALHULEU,SAN SEBASTIAN,instituto privado tecnico industrial retalteco,final calzada las palmas,77710290,Mirta Alida Castellanos Marroquin,Juan Carlos De Leon Ortiz,PRIVADO,URBANA,ABIERTA,MONOLINGUE,DOBLE,DIARIO(REGULAR),RETALHULEU
11-02-0038-46,11-018,RETALHULEU,SAN SEBASTIAN,centro educativo de estudios integrados san sebastian ceediss,km 184 canton puca,30106762,Mirta Alida Castellanos Marroquin,Melvin Rafael Reyes Lopez,PRIVADO,URBANA,ABIERTA,MONOLINGUE,DOBLE,DIARIO(REGULAR),RETALHULEU
11-02-0039-46,11-018,RETALHULEU,SAN SEBASTIAN,centro educativo de estudios integrados san sebastian ceediss,km 184 canton puca,77713268,Mirta Alida Castellanos Marroquin,Melvin Rafael Reyes Lopez,PRIVADO,URBANA,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),RETALHULEU
11-02-0043-46,11-017,RETALHULEU,SAN SEBASTIAN,colegio privado mixto san sebastian,avenida central canton samala 1,47966617,Miguel Angel Armas Rocha,Anahi Del Pilar Hernandez Chochom,PRIVADO,URBANA,CERRADA TEMPORALMENTE,MONOLINGUE,DOBLE,FIN DE SEMANA,RETALHULEU
11-02-0044-46,11-017,RETALHULEU,SAN SEBASTIAN,colegio privado mixto san sebastian,avenida central canton samala 1,47966617,Miguel Angel Armas Rocha,Anahi Del Pilar Hernandez Chochom,PRIVADO,URBANA,ABIERTA,MONOLINGUE,DOBLE,FIN DE SEMANA,RETALHULEU
11-02-0045-46,11-018,RETALHULEU,SAN SEBASTIAN,colegio privado mixto san sebastian,avenida central canton samala 1,77722339,Mirta Alida Castellanos Marroquin,Anahi Del Pilar Hernandez Chochom,PRIVADO,URBANA,ABIERTA,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),RETALHULEU
11-02-0048-46,11-019,RETALHULEU,SAN SEBASTIAN,centro de edcacion extraescolar ceex ,finca buena vista aldea san luis,42661405,Lisbeth Surama Lopez Calvillo,Orfa Elizabeth Garcia Estrada,PRIVADO,RURAL,ABIERTA,MONOLINGUE,DOBLE,FIN DE SEMANA,RETALHULEU
11-02-0052-46,11-017,RETALHULEU,SAN SEBASTIAN,colegio evangelico de estudios integrados san sebastian ceediss,km 183 canton puca,77713268,Miguel Angel Armas Rocha,Melvin Rafael Reyes Lopez,PRIVADO,URBANA,CERRADA TEMPORALMENTE,MONOLINGUE,DOBLE,FIN DE SEMANA,RETALHULEU
11-02-0056-46,11-017,RETALHULEU,SAN SEBASTIAN,colegio evangelico de estudios integrados san sebastian ceediss,km 183 canton puca,77713268,Miguel Angel Armas Rocha,Melvin Rafael Reyes Lopez,PRIVADO,URBANA,ABIERTA,MONOLINGUE,DOBLE,FIN DE SEMANA,RETALHULEU
11-02-0058-46,11-018,RETALHULEU,SAN SEBASTIAN,colegio evangelico de estudios integrados san sebastian ceediss,km 183 canton puca,77713268,Mirta Alida Castellanos Marroquin,Melvin Rafael Reyes Lopez,PRIVADO,URBANA,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),RETALHULEU
11-02-0059-46,11-018,RETALHULEU,SAN SEBASTIAN,colegio evangelico de estudios integrados san sebastian ceediss,km 183 canton puca,77713268,Mirta Alida Castellanos Marroquin,Melvin Rafael Reyes Lopez,PRIVADO,URBANA,ABIERTA,MONOLINGUE,DOBLE,DIARIO(REGULAR),RETALHULEU
11-02-0061-46,11-017,RETALHULEU,SAN SEBASTIAN,colegio privado mixto san sebastian,canton samala 1,47966617,Miguel Angel Armas Rocha,Anahi Del Pilar Hernandez Chochom,PRIVADO,URBANA,ABIERTA,MONOLINGUE,SIN JORNADA,SEMIPRESENCIAL (FIN DE SEMANA),RETALHULEU
11-02-0063-46,11-017,RETALHULEU,SAN SEBASTIAN,colegio evangelico de estudios integrados san sebastian ceediss,kilometro 183 canton puca 1,77713268,Miguel Angel Armas Rocha,Melvin Rafael Reyes Lopez,PRIVADO,URBANA,ABIERTA,MONOLINGUE,SIN JORNADA,SEMIPRESENCIAL (FIN DE SEMANA),RETALHULEU
11-02-0871-46,11-018,RETALHULEU,SAN SEBASTIAN,instituto privado tecnico industrial retalteco,final calzada las palmas canton puca,77710290,Mirta Alida Castellanos Marroquin,Juan Carlos De Leon Ortiz,PRIVADO,URBANA,ABIERTA,MONOLINGUE,DOBLE,DIARIO(REGULAR),RETALHULEU
11-02-1382-46,11-016,RETALHULEU,SAN SEBASTIAN,instituto diversificado por cooperativa aldea san luis san sebastian retalhuleu,aldea san luis,58202216,Mario Rene Rivera Argueta,Leila Etelvina Morales Garcia,COOPERATIVA,RURAL,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),RETALHULEU
11-02-1498-46,11-017,RETALHULEU,SAN SEBASTIAN,centro educacional maria alicia gutierrez,2a calle 4-05 zona 4,,Miguel Angel Armas Rocha,Edgar Rene Morales Luarca,PRIVADO,URBANA,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),RETALHULEU
11-03-0020-46,11-014,RETALHULEU,SANTA CRUZ MULUA,ined instituto nacional de educacion diversificada,5a calle zona 2 salida a canton ceiba blanca,41346877,Julio Cesar Herrera Roldan,Fredy Rodolfo Cobon De Leon,OFICIAL,URBANA,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),RETALHULEU
11-03-0022-46,11-018,RETALHULEU,SANTA CRUZ MULUA,colegio mixto santa cruz,2da avenida y 5ta calle zona 1,56245235,Mirta Alida Castellanos Marroquin,Ruby Yaquelin Gomez Mejia,PRIVADO,URBANA,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),RETALHULEU
11-03-0024-46,11-021,RETALHULEU,SANTA CRUZ MULUA,instituto mixto de educacion diversificada municipal,microparcelamiento la lolita,50658278,Jimmy Edilberto Ortega Colomo,Ulises Orlando Sacayom Garcia,MUNICIPAL,RURAL,ABIERTA,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),RETALHULEU
11-03-1383-46,11-015,RETALHULEU,SANTA CRUZ MULUA,instituto oficial del nivel medio ciclo de educacion diversificada de telebachillerato,finca los brillantes,,Concepcion Angelica Del Cid Juarez,,OFICIAL,RURAL,CERRADA TEMPORALMENTE,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),RETALHULEU
11-04-0011-46,11-014,RETALHULEU,SAN MARTIN ZAPOTITLAN,instituto nacional de educacion diversificada cesar augusto martinez barrios,cabecera municial,56908717,Julio Cesar Herrera Roldan,Mirna Marilu Hernandez Hernandez,OFICIAL,URBANA,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),RETALHULEU
11-04-0012-46,11-017,RETALHULEU,SAN MARTIN ZAPOTITLAN,instituto municipal de educacion media y bachillerato por madurez,san martin zapotitlan,59605721,Miguel Angel Armas Rocha,Hector Anibal Maldonado Alvarado,MUNICIPAL,URBANA,CERRADA TEMPORALMENTE,MONOLINGUE,DOBLE,SABATINO,RETALHULEU
11-04-0017-46,11-018,RETALHULEU,SAN MARTIN ZAPOTITLAN,colegio evangelico mixto tecnologico la patria sur,interior del seminario presbiteriano kilometro 1825,77725523,Mirta Alida Castellanos Marroquin,Ronald Josue Lopez Siguenza,PRIVADO,URBANA,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),RETALHULEU
